"date","Sun","Mon","Tue","Wed","Thu","Fri"
1994-02-28,0.0847457627118644,0.0169491525423729,0.152542372881356,0.0169491525423729,0.0847457627118644,-1.77966101694915
1994-03-31,-1.32203389830508,0.0508474576271186,1.6271186440678,1.03389830508475,1.59322033898305,0.169491525423729
1994-04-30,-0.847457627118644,-0.322033898305085,-0.203389830508475,-0.203389830508475,-2.10169491525424,0.542372881355932
1994-05-31,1.30508474576271,-0.745762711864407,1.30508474576271,0.627118644067797,0.423728813559322,0.389830508474576
1994-06-30,0.288135593220339,0.11864406779661,0.0508474576271186,1.30508474576271,1.06779661016949,0.220338983050847
1994-07-31,-1.57627118644068,-1.03389830508475,-0.728813559322034,-1,-0.745762711864407,-0.0169491525423729
1994-08-31,0.423728813559322,1.01694915254237,1.3728813559322,1.01694915254237,0.23728813559322,0
1994-09-30,0.76271186440678,1.05084745762712,-4.67796610169492,-3.28813559322034,0.0338983050847457,1.93220338983051
1994-10-31,0.288135593220339,1.1864406779661,-0.271186440677966,-0.576271186440678,0.169491525423729,-0.627118644067797
1994-11-30,0,0,1.01694915254237,1.01694915254237,0,-0.0169491525423729
1994-12-31,-0.983050847457627,-0.983050847457627,-1.01694915254237,-0.966101694915254,0.0338983050847458,0.0847457627118644
1995-01-31,1.03389830508475,1.01694915254237,1.06779661016949,-0.0169491525423729,-0.0338983050847458,0.0169491525423729
1995-02-28,0.0847457627118644,0.0169491525423729,0.152542372881356,0.0169491525423729,0.0847457627118644,0.220338983050847
1995-03-31,0.677966101694915,0.0508474576271186,0.627118644067797,1.03389830508475,-0.406779661016949,1.16949152542373
1995-04-30,0.152542372881356,-0.322033898305085,-0.203389830508475,-0.203389830508475,-0.101694915254237,-2.45762711864407
1995-05-31,0.305084745762712,1.25423728813559,1.30508474576271,1.6271186440678,-1.57627118644068,0.389830508474576
1995-06-30,-1.71186440677966,0.11864406779661,0.0508474576271186,0.305084745762712,1.06779661016949,1.22033898305085
1995-07-31,0.423728813559322,-0.0338983050847458,-0.728813559322034,-1,-0.745762711864407,-1.01694915254237
1995-08-31,-1.57627118644068,0.0169491525423729,1.3728813559322,1.01694915254237,1.23728813559322,0
1995-09-30,-0.23728813559322,-1.94915254237288,-1.67796610169492,-0.288135593220339,0.0338983050847457,0.932203389830508
1995-10-31,1.28813559322034,-1.8135593220339,-0.271186440677966,-1.57627118644068,1.16949152542373,0.372881355932203
1995-11-30,0,0,0.0169491525423729,1.01694915254237,1,-0.0169491525423729
1995-12-31,0.0169491525423729,-0.983050847457627,-1.01694915254237,-0.966101694915254,-0.966101694915254,0.0847457627118644
1996-01-31,0.0338983050847458,1.01694915254237,1.06779661016949,0.983050847457627,-0.0338983050847458,0.0169491525423729
1996-02-29,0.0847457627118644,0.0169491525423729,0.152542372881356,0.0169491525423729,1.08474576271186,0.220338983050847
1996-03-31,0.677966101694915,-0.949152542372881,-2.3728813559322,-0.966101694915254,-0.406779661016949,0.169491525423729
1996-04-30,0.152542372881356,1.67796610169492,1.79661016949153,-3.20338983050847,-1.10169491525424,0.542372881355932
1996-05-31,0.305084745762712,0.254237288135593,0.305084745762712,-0.372881355932203,1.42372881355932,-0.610169491525424
1996-06-30,0.288135593220339,-0.88135593220339,-0.949152542372881,-0.694915254237288,-0.932203389830508,-0.779661016949153
1996-07-31,0.423728813559322,0.966101694915254,1.27118644067797,-1,-1.74576271186441,-0.0169491525423729
1996-08-31,-0.576271186440678,-0.983050847457627,-0.627118644067797,-0.983050847457627,0.23728813559322,0
1996-09-30,-2.23728813559322,0.0508474576271187,1.32203389830508,0.711864406779661,1.03389830508475,0.932203389830508
1996-10-31,0.288135593220339,1.1864406779661,1.72881355932203,1.42372881355932,2.16949152542373,0.372881355932203
1996-11-30,-1,-1,-0.983050847457627,-0.983050847457627,-1,-0.0169491525423729
1996-12-31,1.01694915254237,-0.983050847457627,0.983050847457627,0.0338983050847458,0.0338983050847458,0.0847457627118644
1997-01-31,0.0338983050847458,0.0169491525423729,0.0677966101694915,0.983050847457627,0.966101694915254,1.01694915254237
1997-02-28,0.0847457627118644,0.0169491525423729,0.152542372881356,0.0169491525423729,0.0847457627118644,-5.77966101694915
1997-03-31,-1.32203389830508,0.0508474576271186,-0.372881355932203,-0.966101694915254,-0.406779661016949,-0.830508474576271
1997-04-30,0.152542372881356,-1.32203389830508,-0.203389830508475,1.79661016949153,0.898305084745763,0.542372881355932
1997-05-31,-0.694915254237288,-2.74576271186441,-0.694915254237288,-0.372881355932203,0.423728813559322,0.389830508474576
1997-06-30,1.28813559322034,1.11864406779661,0.0508474576271186,-1.69491525423729,0.0677966101694915,0.220338983050847
1997-07-31,0.423728813559322,-0.0338983050847458,1.27118644067797,1,1.25423728813559,-0.0169491525423729
1997-08-31,0.423728813559322,-0.983050847457627,-2.6271186440678,-0.983050847457627,-0.76271186440678,0
1997-09-30,-1.23728813559322,2.05084745762712,2.32203389830508,0.711864406779661,1.03389830508475,0.932203389830508
1997-10-31,0.288135593220339,1.1864406779661,0.728813559322034,1.42372881355932,-3.83050847457627,-2.6271186440678
1997-11-30,0,-1,-0.983050847457627,-0.983050847457627,-1,-1.01694915254237
1997-12-31,-1.98305084745763,1.01694915254237,0.983050847457627,-0.966101694915254,-1.96610169491525,-1.91525423728814
1998-01-31,-0.966101694915254,-0.983050847457627,-0.932203389830508,-1.01694915254237,-0.0338983050847458,0.0169491525423729
1998-02-28,0.0847457627118644,0.0169491525423729,0.152542372881356,0.0169491525423729,0.0847457627118644,0.220338983050847
1998-03-31,1.67796610169492,1.05084745762712,1.6271186440678,0.0338983050847458,-1.40677966101695,0.169491525423729
1998-04-30,0.152542372881356,0.677966101694915,0.796610169491525,1.79661016949153,-0.101694915254237,-1.45762711864407
1998-05-31,-1.69491525423729,-0.745762711864407,-0.694915254237288,-0.372881355932203,-0.576271186440678,-1.61016949152542
1998-06-30,0.288135593220339,1.11864406779661,1.05084745762712,0.305084745762712,0.0677966101694915,0.220338983050847
1998-07-31,0.423728813559322,-0.0338983050847458,0.271186440677966,1,1.25423728813559,0.983050847457627
1998-08-31,-1.57627118644068,0.0169491525423729,-0.627118644067797,-0.983050847457627,-0.76271186440678,-1
1998-09-30,0.76271186440678,-0.949152542372881,-1.67796610169492,-0.288135593220339,1.03389830508475,0.932203389830508
1998-10-31,-0.711864406779661,-3.8135593220339,-0.271186440677966,-0.576271186440678,1.16949152542373,0.372881355932203
1998-11-30,1,1,0.0169491525423729,0.0169491525423729,0,-0.0169491525423729
1998-12-31,0.0169491525423729,0.0169491525423729,0.983050847457627,1.03389830508475,1.03389830508475,0.0847457627118644
1999-01-31,0.0338983050847458,-0.983050847457627,-0.932203389830508,-1.01694915254237,-1.03389830508475,0.0169491525423729
1999-02-28,0.0847457627118644,0.0169491525423729,0.152542372881356,0.0169491525423729,0.0847457627118644,0.220338983050847
1999-03-31,0.677966101694915,1.05084745762712,-0.372881355932203,1.03389830508475,0.593220338983051,0.169491525423729
1999-04-30,0.152542372881356,0.677966101694915,0.796610169491525,-3.20338983050847,-0.101694915254237,1.54237288135593
1999-05-31,0.305084745762712,-1.74576271186441,-0.694915254237288,-0.372881355932203,-0.576271186440678,-2.61016949152542
1999-06-30,0.288135593220339,0.11864406779661,1.05084745762712,1.30508474576271,0.0677966101694915,0.220338983050847
1999-07-31,-0.576271186440678,-1.03389830508475,-0.728813559322034,-1,-1.74576271186441,-0.0169491525423729
1999-08-31,1.42372881355932,1.01694915254237,1.3728813559322,0.0169491525423729,0.23728813559322,0
1999-09-30,-3.23728813559322,-0.949152542372881,1.32203389830508,1.71186440677966,2.03389830508475,0.932203389830508
1999-10-31,0.288135593220339,0.186440677966102,-0.271186440677966,-0.576271186440678,0.169491525423729,0.372881355932203
1999-11-30,0,1,1.01694915254237,0.0169491525423729,0,-0.0169491525423729
1999-12-31,0.0169491525423729,0.0169491525423729,-0.0169491525423729,1.03389830508475,1.03389830508475,-0.915254237288136
2000-01-31,-1.96610169491525,0.0169491525423729,-0.932203389830508,-1.01694915254237,-1.03389830508475,-0.983050847457627
2000-02-29,0.0847457627118644,0.0169491525423729,1.15254237288136,0.0169491525423729,0.0847457627118644,0.220338983050847
2000-03-31,0.677966101694915,0.0508474576271186,-1.3728813559322,1.03389830508475,1.59322033898305,1.16949152542373
2000-04-30,0.152542372881356,-0.322033898305085,-0.203389830508475,-2.20338983050847,-2.10169491525424,-0.457627118644068
2000-05-31,0.305084745762712,1.25423728813559,1.30508474576271,-0.372881355932203,0.423728813559322,0.389830508474576
2000-06-30,0.288135593220339,0.11864406779661,0.0508474576271186,0.305084745762712,1.06779661016949,-0.779661016949153
2000-07-31,0.423728813559322,-0.0338983050847458,-0.728813559322034,-1,-0.745762711864407,-1.01694915254237
2000-08-31,0.423728813559322,0.0169491525423729,1.3728813559322,1.01694915254237,-0.76271186440678,0
2000-09-30,-0.23728813559322,0.0508474576271187,0.322033898305085,-0.288135593220339,0.0338983050847457,0.932203389830508
2000-10-31,-2.71186440677966,0.186440677966102,1.72881355932203,0.423728813559322,1.16949152542373,0.372881355932203
2000-11-30,0,0,0.0169491525423729,1.01694915254237,1,-0.0169491525423729
2000-12-31,0.0169491525423729,-0.983050847457627,-1.01694915254237,-0.966101694915254,-0.966101694915254,0.0847457627118644
2001-01-31,0.0338983050847458,1.01694915254237,1.06779661016949,0.983050847457627,-0.0338983050847458,0.0169491525423729
2001-02-28,0.0847457627118644,0.0169491525423729,-1.84745762711864,0.0169491525423729,0.0847457627118644,0.220338983050847
2001-03-31,-0.322033898305085,-0.949152542372881,-0.372881355932203,-0.966101694915254,0.593220338983051,-1.83050847457627
2001-04-30,-0.847457627118644,1.67796610169492,0.796610169491525,0.796610169491525,-1.10169491525424,0.542372881355932
2001-05-31,0.305084745762712,-1.74576271186441,1.30508474576271,1.6271186440678,1.42372881355932,0.389830508474576
2001-06-30,-0.711864406779661,-0.88135593220339,-0.949152542372881,-0.694915254237288,-0.932203389830508,0.220338983050847
2001-07-31,-0.576271186440678,0.966101694915254,1.27118644067797,0,0.254237288135593,-0.0169491525423729
2001-08-31,0.423728813559322,0.0169491525423729,0.372881355932203,1.01694915254237,1.23728813559322,1
2001-09-30,0.76271186440678,0.0508474576271187,-1.67796610169492,-4.28813559322034,-1.96610169491525,-0.0677966101694916
2001-10-31,0.288135593220339,2.1864406779661,-2.27118644067797,1.42372881355932,1.16949152542373,0.372881355932203
2001-11-30,0,0,0.0169491525423729,0.0169491525423729,1,0.983050847457627
2001-12-31,0.0169491525423729,0.0169491525423729,-1.01694915254237,-0.966101694915254,-0.966101694915254,-0.915254237288136
2002-01-31,0.0338983050847458,0.0169491525423729,1.06779661016949,0.983050847457627,0.966101694915254,0.0169491525423729
2002-02-28,0.0847457627118644,0.0169491525423729,-1.84745762711864,0.0169491525423729,0.0847457627118644,0.220338983050847
2002-03-31,0.677966101694915,-0.949152542372881,-0.372881355932203,-0.966101694915254,-2.40677966101695,0.169491525423729
2002-04-30,0.152542372881356,1.67796610169492,1.79661016949153,-3.20338983050847,0.898305084745763,0.542372881355932
2002-05-31,0.305084745762712,0.254237288135593,0.305084745762712,1.6271186440678,1.42372881355932,-0.610169491525424
2002-06-30,0.288135593220339,-0.88135593220339,-0.949152542372881,-0.694915254237288,-0.932203389830508,-0.779661016949153
2002-07-31,0.423728813559322,0.966101694915254,1.27118644067797,1,-1.74576271186441,-0.0169491525423729
2002-08-31,-0.576271186440678,-0.983050847457627,-0.627118644067797,-0.983050847457627,0.23728813559322,0
2002-09-30,-2.23728813559322,0.0508474576271187,1.32203389830508,0.711864406779661,1.03389830508475,0.932203389830508
2002-10-31,0.288135593220339,1.1864406779661,1.72881355932203,1.42372881355932,2.16949152542373,0.372881355932203
2002-11-30,-1,-1,-0.983050847457627,-0.983050847457627,-1,-0.0169491525423729
2002-12-31,1.01694915254237,1.01694915254237,0.983050847457627,0.0338983050847458,0.0338983050847458,0.0847457627118644
2003-01-31,0.0338983050847458,0.0169491525423729,-1.93220338983051,0.983050847457627,0.966101694915254,1.01694915254237
2003-02-28,0.0847457627118644,0.0169491525423729,0.152542372881356,0.0169491525423729,0.0847457627118644,0.220338983050847
2003-03-31,0.677966101694915,0.0508474576271186,-2.3728813559322,-0.966101694915254,-0.406779661016949,-0.830508474576271
2003-04-30,0.152542372881356,0.677966101694915,1.79661016949153,-2.20338983050847,-1.10169491525424,0.542372881355932
2003-05-31,-0.694915254237288,-0.745762711864407,-0.694915254237288,-2.3728813559322,-3.57627118644068,-1.61016949152542
2003-06-30,1.28813559322034,1.11864406779661,0.0508474576271186,0.305084745762712,0.0677966101694915,-1.77966101694915
2003-07-31,0.423728813559322,-0.0338983050847458,1.27118644067797,1,1.25423728813559,-0.0169491525423729
2003-08-31,0.423728813559322,-0.983050847457627,-0.627118644067797,-0.983050847457627,-2.76271186440678,0
2003-09-30,-1.23728813559322,2.05084745762712,2.32203389830508,0.711864406779661,1.03389830508475,0.932203389830508
2003-10-31,-1.71186440677966,-0.813559322033898,0.728813559322034,1.42372881355932,2.16949152542373,1.3728813559322
2003-11-30,0,-1,-0.983050847457627,-0.983050847457627,-1,-1.01694915254237
2003-12-31,0.0169491525423729,1.01694915254237,0.983050847457627,1.03389830508475,0.0338983050847458,0.0847457627118644
2004-01-31,-0.966101694915254,-0.983050847457627,-0.932203389830508,-1.01694915254237,-0.0338983050847458,0.0169491525423729
2004-02-29,1.08474576271186,0.0169491525423729,0.152542372881356,0.0169491525423729,0.0847457627118644,0.220338983050847
2004-03-31,-1.32203389830508,1.05084745762712,1.6271186440678,1.03389830508475,0.593220338983051,0.169491525423729
2004-04-30,0.152542372881356,-1.32203389830508,-3.20338983050847,0.796610169491525,1.89830508474576,1.54237288135593
2004-05-31,0.305084745762712,0.254237288135593,-0.694915254237288,-2.3728813559322,-0.576271186440678,-0.610169491525424
2004-06-30,0.288135593220339,0.11864406779661,1.05084745762712,1.30508474576271,0.0677966101694915,0.220338983050847
2004-07-31,-0.576271186440678,-1.03389830508475,-2.72881355932203,-1,0.254237288135593,-0.0169491525423729
2004-08-31,1.42372881355932,1.01694915254237,1.3728813559322,0.0169491525423729,0.23728813559322,0
2004-09-30,0.76271186440678,1.05084745762712,-0.677966101694915,-0.288135593220339,-1.96610169491525,-3.06779661016949
2004-10-31,0.288135593220339,0.186440677966102,-0.271186440677966,-0.576271186440678,-1.83050847457627,0.372881355932203
2004-11-30,0,1,1.01694915254237,0.0169491525423729,0,-0.0169491525423729
2004-12-31,0.0169491525423729,0.0169491525423729,-0.0169491525423729,1.03389830508475,1.03389830508475,1.08474576271186
2005-01-31,0.0338983050847458,0.0169491525423729,-0.932203389830508,-1.01694915254237,-1.03389830508475,-0.983050847457627
2005-02-28,0.0847457627118644,0.0169491525423729,0.152542372881356,0.0169491525423729,0.0847457627118644,0.220338983050847
2005-03-31,0.677966101694915,0.0508474576271186,1.6271186440678,1.03389830508475,1.59322033898305,-1.83050847457627
2005-04-30,-2.84745762711864,-0.322033898305085,-0.203389830508475,-0.203389830508475,-0.101694915254237,0.542372881355932
2005-05-31,1.30508474576271,1.25423728813559,1.30508474576271,0.627118644067797,-1.57627118644068,0.389830508474576
2005-06-30,0.288135593220339,-1.88135593220339,0.0508474576271186,1.30508474576271,1.06779661016949,0.220338983050847
2005-07-31,0.423728813559322,-1.03389830508475,-0.728813559322034,-1,-0.745762711864407,-0.0169491525423729
2005-08-31,-1.57627118644068,1.01694915254237,1.3728813559322,1.01694915254237,0.23728813559322,0
2005-09-30,0.76271186440678,1.05084745762712,1.32203389830508,0.711864406779661,2.03389830508475,1.93220338983051
2005-10-31,0.288135593220339,1.1864406779661,-6.27118644067797,-4.57627118644068,-1.83050847457627,-0.627118644067797
2005-11-30,0,0,1.01694915254237,1.01694915254237,0,-0.0169491525423729
2005-12-31,-0.983050847457627,-0.983050847457627,-1.01694915254237,-0.966101694915254,0.0338983050847458,0.0847457627118644
2006-01-31,1.03389830508475,1.01694915254237,1.06779661016949,-0.0169491525423729,-0.0338983050847458,0.0169491525423729
2006-02-28,0.0847457627118644,0.0169491525423729,0.152542372881356,0.0169491525423729,0.0847457627118644,0.220338983050847
2006-03-31,0.677966101694915,0.0508474576271186,-3.3728813559322,1.03389830508475,1.59322033898305,1.16949152542373
2006-04-30,0.152542372881356,-0.322033898305085,-0.203389830508475,-2.20338983050847,-2.10169491525424,-0.457627118644068
2006-05-31,0.305084745762712,1.25423728813559,1.30508474576271,-0.372881355932203,0.423728813559322,0.389830508474576
2006-06-30,0.288135593220339,0.11864406779661,0.0508474576271186,0.305084745762712,1.06779661016949,-0.779661016949153
2006-07-31,0.423728813559322,-0.0338983050847458,-0.728813559322034,-1,-0.745762711864407,-1.01694915254237
2006-08-31,0.423728813559322,0.0169491525423729,1.3728813559322,1.01694915254237,-0.76271186440678,0
2006-09-30,-2.23728813559322,0.0508474576271187,0.322033898305085,-0.288135593220339,0.0338983050847457,0.932203389830508
2006-10-31,-0.711864406779661,0.186440677966102,1.72881355932203,0.423728813559322,1.16949152542373,0.372881355932203
2006-11-30,0,0,0.0169491525423729,1.01694915254237,1,-0.0169491525423729
2006-12-31,0.0169491525423729,-0.983050847457627,-1.01694915254237,-0.966101694915254,-0.966101694915254,0.0847457627118644
2007-01-31,0.0338983050847458,1.01694915254237,1.06779661016949,0.983050847457627,-0.0338983050847458,0.0169491525423729
2007-02-28,0.0847457627118644,0.0169491525423729,0.152542372881356,0.0169491525423729,0.0847457627118644,0.220338983050847
2007-03-31,-2.32203389830508,-0.949152542372881,-0.372881355932203,-0.966101694915254,0.593220338983051,0.169491525423729
2007-04-30,1.15254237288136,-0.322033898305085,-3.20338983050847,0.796610169491525,0.898305084745763,0.542372881355932
2007-05-31,0.305084745762712,0.254237288135593,1.30508474576271,-0.372881355932203,1.42372881355932,0.389830508474576
2007-06-30,-0.711864406779661,-0.88135593220339,-0.949152542372881,-0.694915254237288,-0.932203389830508,0.220338983050847
2007-07-31,1.42372881355932,0.966101694915254,-0.728813559322034,0,0.254237288135593,-0.0169491525423729
2007-08-31,0.423728813559322,0.0169491525423729,0.372881355932203,1.01694915254237,1.23728813559322,1
2007-09-30,0.76271186440678,0.0508474576271187,0.322033898305085,-0.288135593220339,-3.96610169491525,-4.06779661016949
2007-10-31,0.288135593220339,2.1864406779661,1.72881355932203,1.42372881355932,-0.830508474576271,0.372881355932203
2007-11-30,0,0,0.0169491525423729,0.0169491525423729,1,0.983050847457627
2007-12-31,0.0169491525423729,0.0169491525423729,-1.01694915254237,-0.966101694915254,-0.966101694915254,-0.915254237288136
2008-01-31,0.0338983050847458,0.0169491525423729,1.06779661016949,0.983050847457627,0.966101694915254,0.0169491525423729
2008-02-29,0.0847457627118644,0.0169491525423729,0.152542372881356,0.0169491525423729,0.0847457627118644,1.22033898305085
2008-03-31,0.677966101694915,0.0508474576271186,-0.372881355932203,-0.966101694915254,-0.406779661016949,-2.83050847457627
2008-04-30,-1.84745762711864,0.677966101694915,1.79661016949153,1.79661016949153,0.898305084745763,0.542372881355932
2008-05-31,-0.694915254237288,-0.745762711864407,-0.694915254237288,-0.372881355932203,-1.57627118644068,0.389830508474576
2008-06-30,1.28813559322034,-0.88135593220339,0.0508474576271186,0.305084745762712,0.0677966101694915,0.220338983050847
2008-07-31,0.423728813559322,-0.0338983050847458,1.27118644067797,1,1.25423728813559,-0.0169491525423729
2008-08-31,-1.57627118644068,-0.983050847457627,-0.627118644067797,-0.983050847457627,-0.76271186440678,0
2008-09-30,0.76271186440678,2.05084745762712,0.322033898305085,0.711864406779661,1.03389830508475,0.932203389830508
2008-10-31,0.288135593220339,1.1864406779661,-3.27118644067797,-2.57627118644068,0.169491525423729,1.3728813559322
2008-11-30,0,-1,-0.983050847457627,-0.983050847457627,-1,-1.01694915254237
2008-12-31,0.0169491525423729,1.01694915254237,0.983050847457627,1.03389830508475,0.0338983050847458,0.0847457627118644
2009-01-31,-0.966101694915254,-0.983050847457627,-0.932203389830508,-1.01694915254237,-0.0338983050847458,0.0169491525423729
2009-02-28,0.0847457627118644,0.0169491525423729,-1.84745762711864,0.0169491525423729,0.0847457627118644,0.220338983050847
2009-03-31,1.67796610169492,1.05084745762712,-0.372881355932203,0.0338983050847458,0.593220338983051,0.169491525423729
2009-04-30,0.152542372881356,0.677966101694915,0.796610169491525,-2.20338983050847,-0.101694915254237,0.542372881355932
2009-05-31,0.305084745762712,-0.745762711864407,-0.694915254237288,-0.372881355932203,-0.576271186440678,-1.61016949152542
2009-06-30,0.288135593220339,1.11864406779661,1.05084745762712,0.305084745762712,0.0677966101694915,0.220338983050847
2009-07-31,0.423728813559322,-0.0338983050847458,0.271186440677966,1,-0.745762711864407,0.983050847457627
2009-08-31,0.423728813559322,0.0169491525423729,-0.627118644067797,-0.983050847457627,-0.76271186440678,-1
2009-09-30,-3.23728813559322,-0.949152542372881,2.32203389830508,1.71186440677966,1.03389830508475,0.932203389830508
2009-10-31,-0.711864406779661,0.186440677966102,-0.271186440677966,-0.576271186440678,1.16949152542373,0.372881355932203
2009-11-30,1,1,0.0169491525423729,0.0169491525423729,0,-0.0169491525423729
2009-12-31,0.0169491525423729,0.0169491525423729,0.983050847457627,1.03389830508475,1.03389830508475,0.0847457627118644
2010-01-31,0.0338983050847458,-0.983050847457627,-0.932203389830508,-1.01694915254237,-1.03389830508475,0.0169491525423729
2010-02-28,-1.91525423728814,0.0169491525423729,0.152542372881356,0.0169491525423729,0.0847457627118644,0.220338983050847
2010-03-31,0.677966101694915,1.05084745762712,-0.372881355932203,1.03389830508475,0.593220338983051,0.169491525423729
2010-04-30,0.152542372881356,-1.32203389830508,-1.20338983050847,0.796610169491525,1.89830508474576,1.54237288135593
2010-05-31,0.305084745762712,0.254237288135593,-0.694915254237288,-2.3728813559322,-0.576271186440678,-0.610169491525424
2010-06-30,0.288135593220339,0.11864406779661,1.05084745762712,1.30508474576271,0.0677966101694915,0.220338983050847
2010-07-31,-0.576271186440678,-1.03389830508475,-2.72881355932203,-1,0.254237288135593,-0.0169491525423729
2010-08-31,1.42372881355932,1.01694915254237,1.3728813559322,0.0169491525423729,0.23728813559322,0
2010-09-30,0.76271186440678,1.05084745762712,1.32203389830508,1.71186440677966,-3.96610169491525,-3.06779661016949
